Architecture smell,Project,Namespace,Cause
Cyclic Dependency,Utilities.Profiler,Utilities.Profiler,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Utilities.Profiler' Utilities.Profiler.Manager
Unstable Dependency,Utilities.Profiler,Utilities.Profiler,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Utilities.Profiler.Manager
